,bus_route_name,bus_route_link,bus_operator_id,bus_name,bus_type,departing_time,duration,arrival_time,star_rating,price,seats_available
3355,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,2,FlixBus,A/C Seater (2+2),15:35,04h 35m,20:10,4.8,230,31
3356,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,2,NueGo,Electric A/C Seater (2+2),16:00,04h 40m,20:40,4.1,284,4
3357,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,2,Falcon Tour And Travels,Volvo AC Seater (2+2),16:40,08h 20m,01:00,3.2,699,39
3358,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,2,NueGo,Electric A/C Seater (2+2),17:00,04h 35m,21:35,4.0,284,14
3359,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,2,FlixBus,A/C Seater (2+2),17:00,05h 15m,22:15,4.5,157,13
3360,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,2,Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),17:30,03h 30m,21:00,3.6,499,14
3361,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,2,NueGo,Electric A/C Seater (2+2),17:30,04h 40m,22:10,3.5,284,29
3362,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,2,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),17:40,03h 35m,21:15,3.8,500,23
3363,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,2,NueGo,Electric A/C Seater (2+2),18:00,04h 45m,22:45,3.9,277,38
3364,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,3,WARISPIYA TRAVELS,AC Seater (2+2),15:35,03h 40m,19:15,4.1,360,19
3365,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,3,WARISPIYA TRAVELS,Bharat Benz A/C Seater (2+2),16:15,03h 25m,19:40,4.1,360,28
3366,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,3,Kalpana Travels,AC Seater (2+2),16:50,03h 25m,20:15,5.0,342,44
3367,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,3,Yatra Travels,NON AC Seater/ Sleeper (2+1),18:00,05h 30m,23:30,3.3,400,15
3368,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,3,Yatra Travels,NON AC Seater/ Sleeper (2+1),20:00,04h 00m,00:00,3.4,400,16
3369,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,16:30,07h 35m,00:05,3.9,858,34
3370,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,HRTC - 1101,Ordinary 3+2 Non AC Seater,17:00,08h 05m,01:05,3.9,474,37
3371,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,17:00,07h 40m,00:40,4.0,543,27
3372,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,HRTC - 622,Ordinary 3+2 Non AC Seater,17:20,09h 10m,02:30,3.9,526,35
3373,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,HRTC - 1103,A/C Executive (2+3),20:00,07h 00m,03:00,3.1,518,33
3374,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,HRTC - 1116,A/C Executive (2+3),20:50,07h 15m,04:05,4.5,548,31
3375,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,Chandigarh Transport Undertaking (CTU) - 165826,HVAC Seater (2+3),18:40,09h 00m,03:40,4.8,592.39,47
3376,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),17:30,07h 45m,01:15,4.8,599,19
3377,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,Everest Holidays,Volvo A/C Semi Sleeper (2+2),17:30,07h 40m,01:10,3.5,521,35
3378,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,07h 20m,01:50,4.3,499,27
3379,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:30,06h 40m,01:10,4.7,630,14
3380,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,07h 15m,02:05,4.8,700,10
3381,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:00,06h 30m,01:30,3.4,602,8
3382,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:00,06h 30m,01:30,4.7,600,9
3383,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,07h 20m,03:20,3.9,549,28
3384,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,8,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:30,06h 00m,02:30,4.0,739,14
3385,Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,8,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,06h 50m,22:50,4.5,640,20
3386,Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,8,Zimindara Travels,AC Sleeper (2+1),16:00,06h 30m,22:30,4.1,649,27
3387,Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,8,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),17:00,06h 30m,23:30,4.0,940,6
3388,Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,8,NueGo,Electric A/C Seater (2+2),18:00,04h 55m,22:55,4.2,382,21
3389,Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,8,NueGo,Electric A/C Seater (2+2),18:00,04h 05m,22:05,4.8,382,22
3390,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,13,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:40,08h 20m,06:00,4.7,700,10
3391,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,13,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,09h 10m,05:30,4.6,699,15
3392,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,13,Everest Holidays,Volvo A/C Semi Sleeper (2+2),20:25,09h 35m,06:00,3.5,521,35
3393,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,6,DLT BUS,A/C Sleeper (2+1),22:30,07h 00m,05:30,4.2,899,4
3394,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,6,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,08h 20m,07:20,4.6,899,27
3395,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,6,MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,4.4,700,19
3396,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,6,Suraj Holidays,VE A/C Sleeper (2+1),22:30,07h 45m,06:15,4.7,950,15
3397,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,6,DLT BUS,A/C Sleeper (2+1),22:30,06h 50m,05:20,4.4,899,4
3398,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,UPSRTC - HDD0254,Ordinary Non AC Seater 2+3,17:01,08h 09m,01:10,3.3,512,52
3399,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,17:05,04h 31m,21:36,3.3,512,52
3400,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,04h 22m,22:20,3.3,512,52
3401,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,05h 25m,23:30,3.3,512,52
3402,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,07h 44m,01:50,3.3,512,52
3403,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,08h 03m,02:35,3.3,512,52
3404,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,10h 02m,05:05,3.3,512,52
3405,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,UPSRTC - HDD0174,Ordinary Non AC Seater 2+3,19:06,07h 54m,03:00,3.3,512,52
3406,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,UPSRTC - HDD0131,Ordinary Non AC Seater 2+3,20:07,05h 08m,01:15,3.3,512,52
3407,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,20:16,06h 24m,02:40,3.3,482,52
3408,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,1.1,655,31
3409,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,10h 50m,07:30,1.9,570,48
3410,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,09h 00m,06:00,1.4,600,44
3411,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,Yuvraj Travels,NON AC Seater / Sleeper 2+1,22:00,08h 00m,06:00,New,550,40
3412,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,Yuvraj Travels,NON AC Seater / Sleeper 2+1,21:30,08h 30m,06:00,New,550,40
3413,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),20:30,09h 30m,06:00,New,1300,55
3414,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,09h 10m,07:10,2.0,670,51
3415,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,09h 10m,06:10,2.0,670,45
3416,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),21:00,09h 30m,06:30,1.4,1200,32
3417,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,2,Shivendra Travels,A/C Sleeper (2+1),21:00,09h 00m,06:00,None,3500,1
3418,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,12,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00h 15m,00:00,3.7,126,5
3419,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,12,Snemita Parisheba,A/C Push Back (2+3),15:15,03h 45m,19:00,3.6,342,19
3420,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,12,Santosh Bus Service,A/C Seater Push Back (2+3),15:55,04h 20m,20:15,4.7,305,34
3421,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,12,Snemita Paribahan (Ruposhi),AC Seater (2+3),15:55,03h 55m,19:50,4.2,370,30
3422,Kolkata to Contai (Kanthi),https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,12,Santosh Bus Service,NON A/C Seater Pushback (2+3),16:10,04h 30m,20:40,3.4,190,40
3423,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,18,UPSRTC - BDV0146,Ordinary Non AC Seater 2+3,17:29,08h 51m,02:20,3.3,361,52
3424,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,18,UPSRTC - BDV0042,Ordinary Non AC Seater 2+3,17:30,07h 31m,01:01,3.3,361,52
3425,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,18,UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,08h 00m,05:00,3.5,361,52
3426,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,18,RSRTC - 193798,NON AC Seater / Sleeper 2+1,21:30,06h 30m,04:00,3.7,463,20
3427,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,18,RSRTC - 193595,NON AC Seater / Sleeper 2+1,22:01,06h 14m,04:15,2.7,463,8
3428,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,18,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),23:55,05h 50m,05:45,2.4,555,32
3429,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,18,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),01:15,05h 20m,06:35,2.4,648,14
3430,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,RSRTC - 190572,Express Non AC Seater 2+3,16:15,04h 45m,21:00,4.2,229,41
3431,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,RSRTC - 175650,Super Luxury Volvo AC Seater Pushback 2+2,16:30,04h 00m,20:30,3.8,460,14
3432,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,17:30,04h 00m,21:30,4.3,460,27
3433,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,RSRTC - 190951,Express Non AC Seater 2+3,18:00,04h 30m,22:30,4.2,229,42
3434,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,RSRTC - 193481,Express Non AC Seater 2+3,18:30,04h 30m,23:00,4.2,229,42
3435,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,RSRTC - 187140,NON AC Seater / Sleeper 2+1,19:30,04h 00m,23:30,4.5,302,18
3436,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,03h 45m,23:45,4.4,460,25
3437,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,03h 45m,02:45,2.8,458,1
3438,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,Jain travels regd,NON AC Seater / Sleeper 2+1,15:30,05h 00m,20:30,3.1,350,22
3439,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,Jain travels regd,NON AC Seater/ Sleeper (2+1),17:00,05h 55m,22:55,3.1,650,21
3440,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,B R Travels,AC Sleeper (2+1),18:30,04h 30m,23:00,4.0,650,25
3441,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,FlixBus,A/C Sleeper (2+1),19:00,04h 50m,23:50,5.0,157,15
3442,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,04h 50m,23:50,3.1,650,25
3443,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,Jain travels regd,NON AC Seater/ Sleeper (2+1),19:00,04h 36m,23:36,3.1,330,36
3444,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,Tiger Travels,NON A/C Sleeper (2+1),20:00,05h 30m,01:30,4.5,700,31
3445,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,Chanakya Travels Agency,A/C Seater / Sleeper (2+1),20:00,05h 15m,01:15,3.8,600,40
3446,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,Jain travels regd,AC Sleeper (2+1),20:00,04h 30m,00:30,3.1,580,34
3447,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,18,Chanakya Travels Agency,A/C Seater / Sleeper (2+1),20:00,04h 45m,00:45,3.8,500,23
3448,Chandigarh to Reckong Peo (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,13,HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,12h 20m,06:20,2.8,768,15
3449,Chandigarh to Reckong Peo (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,13,HRTC - 1512,Ordinary 3+2 Non AC Seater,19:00,14h 00m,09:00,2.7,766,37
3450,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,7,APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,06h 30m,23:00,2.8,439,37
3451,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,7,APSRTC - 6018,Super Luxury (Non AC Seater 2+2 Push Back),17:15,07h 00m,00:15,3.6,439,31
3452,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,7,APSRTC - 6010,Super Luxury (Non AC Seater 2+2 Push Back),20:00,06h 30m,02:30,3.3,439,30
3453,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,7,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,07h 00m,04:00,3.8,412,31
3454,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,7,APSRTC - 6205,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06h 00m,03:30,3.6,439,26
3455,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,7,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:05,08h 15m,06:20,4.2,399,32
3456,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,7,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,06h 15m,04:45,4.3,799,9
3457,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,7,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,06h 30m,05:00,4.1,499,32
3458,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,7,AdAR & BCVR Travels,A/C Sleeper (2+1),23:15,06h 15m,05:30,4.2,900,4
3459,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,7,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 35m,05:15,3.6,650,2
3460,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,4,WBTC (CTC) MADHYAMGRAM - DIGHA via Belghoria - 130|16:00,Non AC Seater (2+3),16:00,05h 05m,21:05,2.5,161,47
3461,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,4,WBTC (CTC) BARASAT-DIGHA via Bally - 38|16:45,Non AC Seater (2+3),16:45,04h 25m,21:10,2.5,161,44
3462,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,4,Satya Paribahan,A/C Seater (2+3),23:00,06h 10m,05:10,3.1,275,29
3463,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,4,Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,05h 25m,05:00,3.2,420,8
3464,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,4,Arunita Paribahan,A/C Seater (2+3),23:35,05h 25m,05:00,4.2,370,21
3465,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,4,Aradhana Bus Service,Non AC Seater (2+3),16:50,06h 40m,23:30,1.9,333,53
3466,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,4,Aradhana Travels,A/C Seater / Sleeper (2+2),18:35,05h 20m,23:55,1.2,475,19
3467,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,4,The Joy Ride,A/C Seater / Sleeper (2+2),21:15,06h 20m,03:35,3.5,650,36
3468,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,4,Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,05h 30m,04:30,1.9,570,49
3469,Cooch Behar (West Bengal) to Omarpur (West Bengal),https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-omarpur-west-bengal,1,NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,11h 00m,06:00,3.7,405,21
3470,Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,10,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,09h 30m,04:30,2.5,505,10
3471,Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,10,Vaibhav Travels,A/C Sleeper (2+1),20:00,09h 42m,05:42,3.6,550,15
3472,Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,10,SR Tours & Travels,A/C Sleeper (2+1),17:00,08h 20m,01:20,None,540,18
3473,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,13,HRTC - 531,Ordinary 3+2 Non AC Seater,17:50,13h 20m,07:10,3.2,710,36
3474,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,13,HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,13h 15m,09:30,4.3,1437,17
3475,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,13,HRTC - 1422,Himsuta AC Seater Volvo/Scania 2+2,21:30,13h 35m,11:05,4.0,1437,34
3476,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,13,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,12h 35m,09:05,2.4,1292,26
3477,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,13,Travel Point,A/C Seater / Sleeper (2+2),21:00,12h 51m,09:51,3.1,1387,48
3478,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,13,City Land Travels,A/C Seater/Sleeper (2+1),18:00,13h 00m,07:00,2.2,1159,30
3479,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,17,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,09h 00m,06:30,4.6,333,24
3480,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,17,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,08h 00m,07:00,4.6,318,18
3481,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,17,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,09h 20m,06:20,4.5,465,27
3482,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,17,AdMuskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:15,07h 40m,05:55,4.4,508,35
3483,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,17,Yolo Bus,VE A/C Seater / Sleeper (2+1),19:56,09h 04m,05:00,4.5,570,15
3484,Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,8,Chandigarh Transport Undertaking (CTU) - 165807,HVAC Seater (2+3),16:59,02h 45m,19:44,4.5,157.15,44
3485,Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,8,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),15:25,02h 05m,17:30,4.7,280,37
3486,Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,8,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),15:50,02h 15m,18:05,4.4,280,39
3487,Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,8,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),16:20,02h 10m,18:30,4.1,280,38
3488,Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,8,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),17:10,01h 55m,19:05,4.1,280,40
3489,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,2,UPSRTC - GLA0138,Janrath AC Seater 2+2,17:01,06h 29m,23:30,3.3,562,36
3490,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,2,UPSRTC - CBG0077,Ordinary Non AC Seater 2+3,17:45,05h 15m,23:00,3.3,379,52
